group,title,main link,supplemental link
multimodal-learning-and-applications,3d-hand-pose-estimation-via-aligned-latent-space-injection-and-kinematic-losses,http://openaccess.thecvf.com/content/CVPR2021W/MULA/papers/Stergioulas_3D_Hand_Pose_Estimation_via_Aligned_Latent_Space_Injection_and_CVPRW_2021_paper.pdf,
causality-in-vision,grounded-controllable-and-debiased-image-completion-with-lexical-semantics,http://openaccess.thecvf.com/content/CVPR2021W/CiV/papers/Zhang_Grounded_Controllable_and_Debiased_Image_Completion_With_Lexical_Semantics_CVPRW_2021_paper.pdf,
causality-in-vision,instance-wise-causal-feature-selection-for-model-interpretation,http://openaccess.thecvf.com/content/CVPR2021W/CiV/papers/Panda_Instance-Wise_Causal_Feature_Selection_for_Model_Interpretation_CVPRW_2021_paper.pdf,
causality-in-vision,shadow-mapping-for-unsupervised-neural-causal-discovery,http://openaccess.thecvf.com/content/CVPR2021W/CiV/papers/Vowels_Shadow-Mapping_for_Unsupervised_Neural_Causal_Discovery_CVPRW_2021_paper.pdf,
causality-in-vision,devlbert-out-of-distribution-visio-linguistic-pretraining-with-causality,http://openaccess.thecvf.com/content/CVPR2021W/CiV/papers/Zhang_DeVLBert_Out-of-Distribution_Visio-Linguistic_Pretraining_With_Causality_CVPRW_2021_paper.pdf,
causality-in-vision,learning-contextual-causality-between-daily-events-from-time-consecutive-images,http://openaccess.thecvf.com/content/CVPR2021W/CiV/papers/Zhang_Learning_Contextual_Causality_Between_Daily_Events_From_Time-Consecutive_Images_CVPRW_2021_paper.pdf,
dynavis-dynamic-scene-reconstruction,dynamic-appearance-modelling-from-minimal-cameras,http://openaccess.thecvf.com/content/CVPR2021W/DynaVis/papers/Bridgeman_Dynamic_Appearance_Modelling_From_Minimal_Cameras_CVPRW_2021_paper.pdf,
dynavis-dynamic-scene-reconstruction,super-resolution-appearance-transfer-for-4d-human-performances,http://openaccess.thecvf.com/content/CVPR2021W/DynaVis/papers/Pesavento_Super-Resolution_Appearance_Transfer_for_4D_Human_Performances_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/DynaVis/supplemental/Pesavento_Super-Resolution_Appearance_Transfer_CVPRW_2021_supplemental.pdf
dynavis-dynamic-scene-reconstruction,consistent-3d-human-shape-from-repeatable-action,http://openaccess.thecvf.com/content/CVPR2021W/DynaVis/papers/Shibata_Consistent_3D_Human_Shape_From_Repeatable_Action_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/DynaVis/supplemental/Shibata_Consistent_3D_Human_CVPRW_2021_supplemental.zip
dynavis-dynamic-scene-reconstruction,temporal-consistency-loss-for-high-resolution-textured-and-clothed-3d-human-reconstruction-from-monocular-video,http://openaccess.thecvf.com/content/CVPR2021W/DynaVis/papers/Caliskan_Temporal_Consistency_Loss_for_High_Resolution_Textured_and_Clothed_3D_CVPRW_2021_paper.pdf,
skin-imaging-collaboration-on-skin-image-analysis,d-lema-deep-learning-ensembles-from-multiple-annotations-application-to-skin-lesion-segmentation,http://openaccess.thecvf.com/content/CVPR2021W/ISIC/papers/Mirikharaji_D-LEMA_Deep_Learning_Ensembles_From_Multiple_Annotations_-_Application_to_CVPRW_2021_paper.pdf,
skin-imaging-collaboration-on-skin-image-analysis,can-self-training-identify-suspicious-ugly-duckling-lesions,http://openaccess.thecvf.com/content/CVPR2021W/ISIC/papers/Mohseni_Can_Self-Training_Identify_Suspicious_Ugly_Duckling_Lesions_CVPRW_2021_paper.pdf,
skin-imaging-collaboration-on-skin-image-analysis,gan-based-data-augmentation-and-anonymization-for-skin-lesion-analysis-a-critical-review,http://openaccess.thecvf.com/content/CVPR2021W/ISIC/papers/Bissoto_GAN-Based_Data_Augmentation_and_Anonymization_for_Skin-Lesion_Analysis_A_Critical_CVPRW_2021_paper.pdf,
skin-imaging-collaboration-on-skin-image-analysis,conditional-dependence-tests-reveal-the-usage-of-abcd-rule-features-and-bias-variables-in-automatic-skin-lesion-classification,http://openaccess.thecvf.com/content/CVPR2021W/ISIC/papers/Reimers_Conditional_Dependence_Tests_Reveal_the_Usage_of_ABCD_Rule_Features_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/ISIC/supplemental/Reimers_Conditional_Dependence_Tests_CVPRW_2021_supplemental.pdf
skin-imaging-collaboration-on-skin-image-analysis,evaluating-deep-neural-networks-trained-on-clinical-images-in-dermatology-with-the-fitzpatrick-17k-dataset,http://openaccess.thecvf.com/content/CVPR2021W/ISIC/papers/Groh_Evaluating_Deep_Neural_Networks_Trained_on_Clinical_Images_in_Dermatology_CVPRW_2021_paper.pdf,
skin-imaging-collaboration-on-skin-image-analysis,towards-domain-specific-explainable-ai-model-interpretation-of-a-skin-image-classifier-using-a-human-approach,http://openaccess.thecvf.com/content/CVPR2021W/ISIC/papers/Stieler_Towards_Domain-Specific_Explainable_AI_Model_Interpretation_of_a_Skin_Image_CVPRW_2021_paper.pdf,
learned-image-compression,self-texture-transfer-networks-for-low-bitrate-image-compression,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Iwai_Self_Texture_Transfer_Networks_for_Low_Bitrate_Image_Compression_CVPRW_2021_paper.pdf,
learned-image-compression,rate-distortion-optimized-learning-based-image-compression-using-an-adaptive-hierachical-autoencoder-with-conditional-hyperprior,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Brand_Rate-Distortion_Optimized_Learning-Based_Image_Compression_Using_an_Adaptive_Hierachical_Autoencoder_CVPRW_2021_paper.pdf,
learned-image-compression,perceptual-image-compression-using-relativistic-average-least-squares-gans,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Cheng_Perceptual_Image_Compression_Using_Relativistic_Average_Least_Squares_GANs_CVPRW_2021_paper.pdf,
learned-image-compression,deep-learning-based-spatial-temporal-in-loop-filtering-for-versatile-video-coding,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Pham_Deep_Learning_Based_Spatial-Temporal_In-Loop_Filtering_for_Versatile_Video_Coding_CVPRW_2021_paper.pdf,
learned-image-compression,perceptual-friendly-variable-rate-image-compression,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Gao_Perceptual_Friendly_Variable_Rate_Image_Compression_CVPRW_2021_paper.pdf,
learned-image-compression,learned-image-compression-with-super-resolution-residual-modules-and-dists-optimization,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Suzuki_Learned_Image_Compression_With_Super-Resolution_Residual_Modules_and_DISTS_Optimization_CVPRW_2021_paper.pdf,
learned-image-compression,end-to-end-learned-image-compression-with-augmented-normalizing-flows,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Ho_End-to-End_Learned_Image_Compression_With_Augmented_Normalizing_Flows_CVPRW_2021_paper.pdf,
learned-image-compression,danice-domain-adaptation-without-forgetting-in-neural-image-compression,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Katakol_DANICE_Domain_Adaptation_Without_Forgetting_in_Neural_Image_Compression_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/supplemental/Katakol_DANICE_Domain_Adaptation_CVPRW_2021_supplemental.pdf
learned-image-compression,variable-rate-roi-image-compression-optimized-for-visual-quality,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Ma_Variable_Rate_ROI_Image_Compression_Optimized_for_Visual_Quality_CVPRW_2021_paper.pdf,
learned-image-compression,image-compression-with-recurrent-neural-network-and-generalized-divisive-normalization,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Islam_Image_Compression_With_Recurrent_Neural_Network_and_Generalized_Divisive_Normalization_CVPRW_2021_paper.pdf,
learned-image-compression,subjective-quality-optimized-efficient-image-compression,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Wang_Subjective_Quality_Optimized_Efficient_Image_Compression_CVPRW_2021_paper.pdf,
learned-image-compression,deep-image-compression-with-latent-optimization-and-piece-wise-quantization-approximation,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Wu_Deep_Image_Compression_With_Latent_Optimization_and_Piece-Wise_Quantization_Approximation_CVPRW_2021_paper.pdf,
learned-image-compression,multi-metric-fusion-network-for-image-quality-assessment,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Peng_Multi-Metric_Fusion_Network_for_Image_Quality_Assessment_CVPRW_2021_paper.pdf,
learned-image-compression,learned-video-compression-with-intra-guided-enhancement-and-implicit-motion-information,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Zou_Learned_Video_Compression_With_Intra-Guided_Enhancement_and_Implicit_Motion_Information_CVPRW_2021_paper.pdf,
learned-image-compression,end-to-end-optimized-image-compression-with-competition-of-prior-distributions,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Brummer_End-to-End_Optimized_Image_Compression_With_Competition_of_Prior_Distributions_CVPRW_2021_paper.pdf,
learned-image-compression,beyond-vvc-towards-perceptual-quality-optimized-video-compression-using-multi-scale-hybrid-approaches,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Huang_Beyond_VVC_Towards_Perceptual_Quality_Optimized_Video_Compression_Using_Multi-Scale_CVPRW_2021_paper.pdf,
learned-image-compression,a-universal-encoder-rate-distortion-optimization-framework-for-learned-compression,http://openaccess.thecvf.com/content/CVPR2021W/CLIC/papers/Zhao_A_Universal_Encoder_Rate_Distortion_Optimization_Framework_for_Learned_Compression_CVPRW_2021_paper.pdf,
ai-for-space,spot-the-geo-satellites-from-dataset-to-kelvins-spotgeo-challenge,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Chen_Spot_the_GEO_Satellites_From_Dataset_to_Kelvins_SpotGEO_Challenge_CVPRW_2021_paper.pdf,
ai-for-space,ai-for-dating-stars-a-benchmarking-study-for-gyrochronology,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Moya_AI_for_Dating_Stars_A_Benchmarking_Study_for_Gyrochronology_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/supplemental/Moya_AI_for_Dating_CVPRW_2021_supplemental.pdf
ai-for-space,spacecraft-time-series-anomaly-detection-using-transfer-learning,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Baireddy_Spacecraft_Time-Series_Anomaly_Detection_Using_Transfer_Learning_CVPRW_2021_paper.pdf,
ai-for-space,spaceseg-automated-detection-of-bed-junction-morphologies-indicating-signs-of-life-in-ediacaran-period,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Jonnalagedda_SPACESeg_Automated_Detection_of_Bed_Junction_Morphologies_Indicating_Signs_of_CVPRW_2021_paper.pdf,
ai-for-space,vision-based-neural-scene-representations-for-spacecraft,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Mergy_Vision-Based_Neural_Scene_Representations_for_Spacecraft_CVPRW_2021_paper.pdf,
ai-for-space,autonomous-planetary-landing-via-deep-reinforcement-learning-and-transfer-learning,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Ciabatti_Autonomous_Planetary_Landing_via_Deep_Reinforcement_Learning_and_Transfer_Learning_CVPRW_2021_paper.pdf,
ai-for-space,lspnet-a-2d-localization-oriented-spacecraft-pose-estimation-neural-network,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Garcia_LSPnet_A_2D_Localization-Oriented_Spacecraft_Pose_Estimation_Neural_Network_CVPRW_2021_paper.pdf,
ai-for-space,a-spacecraft-dataset-for-detection-segmentation-and-parts-recognition,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Dung_A_Spacecraft_Dataset_for_Detection_Segmentation_and_Parts_Recognition_CVPRW_2021_paper.pdf,
ai-for-space,investigating-spiking-neural-networks-for-energy-efficient-on-board-ai-applications-a-case-study-in-land-cover-and-land-use-classification,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Kucik_Investigating_Spiking_Neural_Networks_for_Energy-Efficient_On-Board_AI_Applications._A_CVPRW_2021_paper.pdf,
ai-for-space,on-orbit-inspection-of-an-unknown-tumbling-target-using-nasa-s-astrobee-robotic-free-flyers,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Oestreich_On-Orbit_Inspection_of_an_Unknown_Tumbling_Target_Using_NASAs_Astrobee_CVPRW_2021_paper.pdf,
ai-for-space,ai4mars-a-dataset-for-terrain-aware-autonomous-driving-on-mars,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Swan_AI4MARS_A_Dataset_for_Terrain-Aware_Autonomous_Driving_on_Mars_CVPRW_2021_paper.pdf,
ai-for-space,improving-astronomy-image-quality-through-real-time-wavefront-estimation,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Thomas_Improving_Astronomy_Image_Quality_Through_Real-Time_Wavefront_Estimation_CVPRW_2021_paper.pdf,
ai-for-space,a-monocular-pose-estimation-case-study-the-hayabusa2-minerva-ii2-deployment,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Price_A_Monocular_Pose_Estimation_Case_Study_The_Hayabusa2_Minerva-II2_Deployment_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/supplemental/Price_A_Monocular_Pose_CVPRW_2021_supplemental.zip
ai-for-space,visual-slam-for-asteroid-relative-navigation,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Dor_Visual_SLAM_for_Asteroid_Relative_Navigation_CVPRW_2021_paper.pdf,
ai-for-space,event-based-spacecraft-landing-using-time-to-contact,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Sikorski_Event-Based_Spacecraft_Landing_Using_Time-To-Contact_CVPRW_2021_paper.pdf,
ai-for-space,mrscatt-a-spatio-channel-attention-guided-network-for-mars-rover-image-classification,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Chakravarthy_MRSCAtt_A_Spatio-Channel_Attention-Guided_Network_for_Mars_Rover_Image_Classification_CVPRW_2021_paper.pdf,
ai-for-space,from-rocks-to-walls-a-model-free-reinforcement-learning-approach-to-dry-stacking-with-irregular-rocks,http://openaccess.thecvf.com/content/CVPR2021W/AI4Space/papers/Menezes_From_Rocks_to_Walls_A_Model-Free_Reinforcement_Learning_Approach_To_CVPRW_2021_paper.pdf,
sketch-oriented-deep-learning,im2vec-synthesizing-vector-graphics-without-vector-supervision,http://openaccess.thecvf.com/content/CVPR2021W/SketchDL/papers/Reddy_Im2Vec_Synthesizing_Vector_Graphics_Without_Vector_Supervision_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/SketchDL/supplemental/Reddy_Im2Vec_Synthesizing_Vector_CVPRW_2021_supplemental.zip
sketch-oriented-deep-learning,on-training-sketch-recognizers-for-new-domains,http://openaccess.thecvf.com/content/CVPR2021W/SketchDL/papers/Yesilbek_On_Training_Sketch_Recognizers_for_New_Domains_CVPRW_2021_paper.pdf,
sketch-oriented-deep-learning,compact-and-effective-representations-for-sketch-based-image-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/SketchDL/papers/Torres_Compact_and_Effective_Representations_for_Sketch-Based_Image_Retrieval_CVPRW_2021_paper.pdf,
sketch-oriented-deep-learning,sketch-qnet-a-quadruplet-convnet-for-color-sketch-based-image-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/SketchDL/papers/Fuentes_Sketch-QNet_A_Quadruplet_ConvNet_for_Color_Sketch-Based_Image_Retrieval_CVPRW_2021_paper.pdf,
sketch-oriented-deep-learning,engineering-sketch-generation-for-computer-aided-design,http://openaccess.thecvf.com/content/CVPR2021W/SketchDL/papers/Willis_Engineering_Sketch_Generation_for_Computer-Aided_Design_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/SketchDL/supplemental/Willis_Engineering_Sketch_Generation_CVPRW_2021_supplemental.pdf
women-in-computer-vision,bgt-net-bidirectional-gru-transformer-network-for-scene-graph-generation,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Dhingra_BGT-Net_Bidirectional_GRU_Transformer_Network_for_Scene_Graph_Generation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/supplemental/Dhingra_BGT-Net_Bidirectional_GRU_CVPRW_2021_supplemental.pdf
women-in-computer-vision,collaborative-image-and-object-level-features-for-image-colourisation,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Pucci_Collaborative_Image_and_Object_Level_Features_for_Image_Colourisation_CVPRW_2021_paper.pdf,
women-in-computer-vision,deepdnet-deep-dense-network-for-depth-completion-task,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Hegde_DeepDNet_Deep_Dense_Network_for_Depth_Completion_Task_CVPRW_2021_paper.pdf,
women-in-computer-vision,on-the-robustness-of-monte-carlo-dropout-trained-with-noisy-labels,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Goel_On_the_Robustness_of_Monte_Carlo_Dropout_Trained_With_Noisy_CVPRW_2021_paper.pdf,
women-in-computer-vision,ruig-realistic-underwater-image-generation-towards-restoration,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Desai_RUIG_Realistic_Underwater_Image_Generation_Towards_Restoration_CVPRW_2021_paper.pdf,
women-in-computer-vision,pointdccnet-3d-object-categorization-network-using-point-cloud-decomposition,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Katageri_PointDCCNet_3D_Object_Categorization_Network_Using_Point_Cloud_Decomposition_CVPRW_2021_paper.pdf,
women-in-computer-vision,contrastive-domain-adaptation,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Thota_Contrastive_Domain_Adaptation_CVPRW_2021_paper.pdf,
women-in-computer-vision,cnn-based-morphological-decomposition-of-x-ray-images-for-details-and-defects-contrast-enhancement,http://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Madmad_CNN-Based_Morphological_Decomposition_of_X-Ray_Images_for_Details_and_Defects_CVPRW_2021_paper.pdf,
precognition-seeing-through-the-future,panoptic-segmentation-forecasting,http://openaccess.thecvf.com/content/CVPR2021W/Precognition/papers/Graber_Panoptic_Segmentation_Forecasting_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/Precognition/supplemental/Graber_Panoptic_Segmentation_Forecasting_CVPRW_2021_supplemental.zip
precognition-seeing-through-the-future,end-to-end-interactive-prediction-and-planning-with-optical-flow-distillation-for-autonomous-driving,http://openaccess.thecvf.com/content/CVPR2021W/Precognition/papers/Wang_End-to-End_Interactive_Prediction_and_Planning_With_Optical_Flow_Distillation_for_CVPRW_2021_paper.pdf,
precognition-seeing-through-the-future,glaucoma-precognition-based-on-confocal-scanning-laser-ophthalmoscopy-images-of-the-optic-disc-using-convolutional-neural-network,http://openaccess.thecvf.com/content/CVPR2021W/Precognition/papers/Gupta_Glaucoma_Precognition_Based_on_Confocal_Scanning_Laser_Ophthalmoscopy_Images_of_CVPRW_2021_paper.pdf,
precognition-seeing-through-the-future,multi-modal-temporal-convolutional-network-for-anticipating-actions-in-egocentric-videos,http://openaccess.thecvf.com/content/CVPR2021W/Precognition/papers/Zatsarynna_Multi-Modal_Temporal_Convolutional_Network_for_Anticipating_Actions_in_Egocentric_Videos_CVPRW_2021_paper.pdf,
precognition-seeing-through-the-future,long-term-head-pose-forecasting-conditioned-on-the-gaze-guiding-prior,http://openaccess.thecvf.com/content/CVPR2021W/Precognition/papers/Mo_Long-Term_Head_Pose_Forecasting_Conditioned_on_the_Gaze-Guiding_Prior_CVPRW_2021_paper.pdf,
precognition-seeing-through-the-future,spatio-temporal-predictive-network-for-videos-with-physical-properties,http://openaccess.thecvf.com/content/CVPR2021W/Precognition/papers/Aoyagi_Spatio-Temporal_Predictive_Network_for_Videos_With_Physical_Properties_CVPRW_2021_paper.pdf,
responsible-computer-vision,mtunet-few-shot-image-classification-with-visual-explanations,http://openaccess.thecvf.com/content/CVPR2021W/RCV/papers/Wang_MTUNet_Few-Shot_Image_Classification_With_Visual_Explanations_CVPRW_2021_paper.pdf,
responsible-computer-vision,inaccuracy-of-state-action-value-function-for-non-optimal-actions-in-adversarially-trained-deep-neural-policies,http://openaccess.thecvf.com/content/CVPR2021W/RCV/papers/Korkmaz_Inaccuracy_of_State-Action_Value_Function_for_Non-Optimal_Actions_in_Adversarially_CVPRW_2021_paper.pdf,
responsible-computer-vision,tilted-cross-entropy-tce-promoting-fairness-in-semantic-segmentation,http://openaccess.thecvf.com/content/CVPR2021W/RCV/papers/Szabo_Tilted_Cross-Entropy_TCE_Promoting_Fairness_in_Semantic_Segmentation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/RCV/supplemental/Szabo_Tilted_Cross-Entropy_TCE_CVPRW_2021_supplemental.pdf
responsible-computer-vision,revisiting-the-evaluation-of-class-activation-mapping-for-explainability-a-novel-metric-and-experimental-analysis,http://openaccess.thecvf.com/content/CVPR2021W/RCV/papers/Poppi_Revisiting_the_Evaluation_of_Class_Activation_Mapping_for_Explainability_A_CVPRW_2021_paper.pdf,
responsible-computer-vision,casual-conversations-a-dataset-for-measuring-fairness-in-ai,http://openaccess.thecvf.com/content/CVPR2021W/RCV/papers/Hazirbas_Casual_Conversations_A_Dataset_for_Measuring_Fairness_in_AI_CVPRW_2021_paper.pdf,
responsible-computer-vision,are-all-users-treated-fairly-in-federated-learning-systems,http://openaccess.thecvf.com/content/CVPR2021W/RCV/papers/Michieli_Are_All_Users_Treated_Fairly_in_Federated_Learning_Systems_CVPRW_2021_paper.pdf,
responsible-computer-vision,reconsidering-co2-emissions-from-computer-vision,http://openaccess.thecvf.com/content/CVPR2021W/RCV/papers/Fu_Reconsidering_CO2_Emissions_From_Computer_Vision_CVPRW_2021_paper.pdf,
mobile-ai,fast-and-accurate-camera-scene-detection-on-smartphones,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Pouget_Fast_and_Accurate_Camera_Scene_Detection_on_Smartphones_CVPRW_2021_paper.pdf,
mobile-ai,fast-and-accurate-single-image-depth-estimation-on-mobile-devices-mobile-ai-2021-challenge-report,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Ignatov_Fast_and_Accurate_Single-Image_Depth_Estimation_on_Mobile_Devices_Mobile_CVPRW_2021_paper.pdf,
mobile-ai,rsca-real-time-segmentation-based-context-aware-scene-text-detection,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Li_RSCA_Real-Time_Segmentation-Based_Context-Aware_Scene_Text_Detection_CVPRW_2021_paper.pdf,
mobile-ai,anchor-based-plain-net-for-mobile-image-super-resolution,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Du_Anchor-Based_Plain_Net_for_Mobile_Image_Super-Resolution_CVPRW_2021_paper.pdf,
mobile-ai,csanet-high-speed-channel-spatial-attention-network-for-mobile-isp,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Hsyu_CSAnet_High_Speed_Channel_Spatial_Attention_Network_for_Mobile_ISP_CVPRW_2021_paper.pdf,
mobile-ai,learned-smartphone-isp-on-mobile-npus-with-deep-learning-mobile-ai-2021-challenge-report,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Ignatov_Learned_Smartphone_ISP_on_Mobile_NPUs_With_Deep_Learning_Mobile_CVPRW_2021_paper.pdf,
mobile-ai,real-time-analogue-gauge-transcription-on-mobile-phone,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Howells_Real-Time_Analogue_Gauge_Transcription_on_Mobile_Phone_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/MAI/supplemental/Howells_Real-Time_Analogue_Gauge_CVPRW_2021_supplemental.zip
mobile-ai,a-simple-baseline-for-fast-and-accurate-depth-estimation-on-mobile-devices,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Zhang_A_Simple_Baseline_for_Fast_and_Accurate_Depth_Estimation_on_CVPRW_2021_paper.pdf,
mobile-ai,mobilehumanpose-toward-real-time-3d-human-pose-estimation-in-mobile-devices,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Choi_MobileHumanPose_Toward_Real-Time_3D_Human_Pose_Estimation_in_Mobile_Devices_CVPRW_2021_paper.pdf,
mobile-ai,deepshift-towards-multiplication-less-neural-networks,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Elhoushi_DeepShift_Towards_Multiplication-Less_Neural_Networks_CVPRW_2021_paper.pdf,
mobile-ai,fast-camera-image-denoising-on-mobile-gpus-with-deep-learning-mobile-ai-2021-challenge-report,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Ignatov_Fast_Camera_Image_Denoising_on_Mobile_GPUs_With_Deep_Learning_CVPRW_2021_paper.pdf,
mobile-ai,extremely-lightweight-quantization-robust-real-time-single-image-super-resolution-for-mobile-devices,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Ayazoglu_Extremely_Lightweight_Quantization_Robust_Real-Time_Single-Image_Super_Resolution_for_Mobile_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/MAI/supplemental/Ayazoglu_Extremely_Lightweight_Quantization_CVPRW_2021_supplemental.zip
mobile-ai,evsrnet-efficient-video-super-resolution-with-neural-architecture-search,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Liu_EVSRNet_Efficient_Video_Super-Resolution_With_Neural_Architecture_Search_CVPRW_2021_paper.pdf,
mobile-ai,layer-importance-estimation-with-imprinting-for-neural-network-quantization,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Liu_Layer_Importance_Estimation_With_Imprinting_for_Neural_Network_Quantization_CVPRW_2021_paper.pdf,
mobile-ai,fast-and-accurate-quantized-camera-scene-detection-on-smartphones-mobile-ai-2021-challenge-report,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Ignatov_Fast_and_Accurate_Quantized_Camera_Scene_Detection_on_Smartphones_Mobile_CVPRW_2021_paper.pdf,
mobile-ai,real-time-quantized-image-super-resolution-on-mobile-npus-mobile-ai-2021-challenge-report,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Ignatov_Real-Time_Quantized_Image_Super-Resolution_on_Mobile_NPUs_Mobile_AI_2021_CVPRW_2021_paper.pdf,
mobile-ai,stacked-deep-multi-scale-hierarchical-network-for-fast-bokeh-effect-rendering-from-a-single-image,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Dutta_Stacked_Deep_Multi-Scale_Hierarchical_Network_for_Fast_Bokeh_Effect_Rendering_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/MAI/supplemental/Dutta_Stacked_Deep_Multi-Scale_CVPRW_2021_supplemental.pdf
mobile-ai,asymmnet-towards-ultralight-convolution-neural-networks-using-asymmetrical-bottlenecks,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Yang_AsymmNet_Towards_Ultralight_Convolution_Neural_Networks_Using_Asymmetrical_Bottlenecks_CVPRW_2021_paper.pdf,
mobile-ai,real-time-video-super-resolution-on-smartphones-with-deep-learning-mobile-ai-2021-challenge-report,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Ignatov_Real-Time_Video_Super-Resolution_on_Smartphones_With_Deep_Learning_Mobile_AI_CVPRW_2021_paper.pdf,
mobile-ai,computer-vision-based-assistance-system-for-the-visually-impaired-using-mobile-edge-artificial-intelligence,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Mahendran_Computer_Vision-Based_Assistance_System_for_the_Visually_Impaired_Using_Mobile_CVPRW_2021_paper.pdf,
